BU,schedule,range,step,biweekly,ak_annual_salary
GP,100,14,C,2095.5,54483.0
GP,100,15,C,2249.25,58480.5
GP,100,16,C,2409.75,62653.5
GP,100,17,C,2592.75,67411.5
GP,100,18,C,2776.5,72189.0
GP,100,19,C,2964.75,77083.5
GP,100,20,C,3174.75,82543.5
GP,100,21,C,3389.25,88120.5
GP,100,22,C,3626.25,94282.5
GP,100,23,C,3881.25,100912.5
GP,100,24,C,4157.25,108088.5
GP,100,25,C,4460.25,115966.5
GP,100,26,C,4611.0,119886.0
GP,100,27,C,4779.0,124254.0
GP,100,5,D,1249.5,32487.0
GP,100,6,D,1320.0,34320.0
GP,100,7,D,1396.5,36309.0
GP,100,8,D,1485.75,38629.5
GP,100,9,D,1575.75,40969.5
GP,100,10,D,1671.75,43465.5
GP,100,11,D,1777.5,46215.0
GP,100,12,D,1893.75,49237.5
GP,100,13,D,2025.0,52650.0
GP,100,14,D,2170.5,56433.0
GP,100,15,D,2334.0,60684.0
GP,100,16,D,2502.75,65071.5
GP,100,17,D,2686.5,69849.0
GP,100,18,D,2872.5,74685.0
GP,100,19,D,3078.0,80028.0
GP,100,20,D,3291.75,85585.5
GP,100,21,D,3516.0,91416.0
GP,100,22,D,3759.0,97734.0
GP,100,23,D,4024.5,104637.0
GP,100,24,D,4314.0,112164.0
GP,100,25,D,4611.0,119886.0
GP,100,26,D,4779.0,124254.0
GP,100,27,D,4960.5,128973.0
GP,100,5,E,1287.75,33481.5
GP,100,6,E,1356.0,35256.0
GP,100,7,E,1439.25,37420.5
GP,100,8,E,1526.25,39682.5
GP,100,9,E,1626.75,42295.5
GP,100,10,E,1725.0,44850.0
GP,100,11,E,1836.0,47736.0
GP,100,12,E,1959.0,50934.0
GP,100,13,E,2095.5,54483.0
GP,100,14,E,2249.25,58480.5
GP,100,15,E,2409.75,62653.5
GP,100,16,E,2592.75,67411.5
GP,100,17,E,2776.5,72189.0
GP,100,18,E,2964.75,77083.5
GP,100,19,E,3174.75,82543.5
GP,100,20,E,3389.25,88120.5
GP,100,21,E,3626.25,94282.5
GP,100,22,E,3881.25,100912.5
GP,100,23,E,4157.25,108088.5
GP,100,24,E,4460.25,115966.5
GP,100,25,E,4779.0,124254.0
GP,100,26,E,4960.5,128973.0
GP,100,27,E,5137.5,133575.0
GP,100,5,F,1320.0,34320.0
GP,100,6,F,1396.5,36309.0
GP,100,7,F,1485.75,38629.5
GP,100,8,F,1575.75,40969.5
GP,100,9,F,1671.75,43465.5
GP,100,10,F,1777.5,46215.0
GP,100,11,F,1893.75,49237.5
GP,100,12,F,2025.0,52650.0
GP,100,13,F,2170.5,56433.0
GP,100,14,F,2334.0,60684.0
GP,100,15,F,2502.75,65071.5
GP,100,16,F,2686.5,69849.0
GP,100,17,F,2872.5,74685.0
GP,100,18,F,3078.0,80028.0
GP,100,19,F,3291.75,85585.5
GP,100,20,F,3516.0,91416.0
GP,100,21,F,3759.0,97734.0
GP,100,22,F,4024.5,104637.0
GP,100,23,F,4314.0,112164.0
GP,100,24,F,4611.0,119886.0
GP,100,25,F,4960.5,128973.0
GP,100,26,F,5137.5,133575.0
GP,100,27,F,5335.5,138723.0
GP,100,5,G,1356.0,35256.0
GP,100,6,G,1439.25,37420.5
GP,100,7,G,1526.25,39682.5
GP,100,8,G,1626.75,42295.5
GP,100,9,G,1725.0,44850.0
GP,100,10,G,1836.0,47736.0
GP,100,11,G,1959.0,50934.0
GP,100,12,G,2095.5,54483.0
GP,100,13,G,2249.25,58480.5
GP,100,14,G,2409.75,62653.5
GP,100,15,G,2592.75,67411.5
GP,100,16,G,2776.5,72189.0
GP,100,17,G,2964.75,77083.5
GP,100,18,G,3174.75,82543.5
GP,100,19,G,3389.25,88120.5
GP,100,20,G,3626.25,94282.5
GP,100,21,G,3881.25,100912.5
GP,100,22,G,4157.25,108088.5
GP,100,23,G,4460.25,115966.5
GP,100,24,G,4779.0,124254.0
GP,100,25,G,5137.5,133575.0
GP,100,26,G,5335.5,138723.0
GP,100,27,G,5519.25,143500.5
GP,100,5,J,1413.75,36757.5
GP,100,6,J,1500.0,39000.0
GP,100,7,J,1590.75,41359.5
GP,100,8,J,1695.75,44089.5
GP,100,9,J,1797.0,46722.0
GP,100,10,J,1912.5,49725.0
GP,100,11,J,2040.75,53059.5
GP,100,12,J,2184.75,56803.5
GP,100,13,J,2343.75,60937.5
GP,100,14,J,2510.25,65266.5
GP,100,15,J,2697.75,70141.5
GP,100,16,J,2891.25,75172.5
GP,100,17,J,3089.25,80320.5
GP,100,18,J,3304.5,85917.0
GP,100,19,J,3531.0,91806.0
GP,100,20,J,3777.0,98202.0
GP,100,21,J,4043.25,105124.5
GP,100,22,J,4329.75,112573.5
GP,100,23,J,4645.5,120783.0
GP,100,24,J,4979.25,129460.5
GP,100,25,J,5352.75,139171.5
GP,100,26,J,5558.25,144514.5
GP,100,27,J,5749.5,149487.0
GP,100,5,K,1459.5,37947.0
GP,100,6,K,1548.75,40267.5
GP,100,7,K,1642.5,42705.0
GP,100,8,K,1750.5,45513.0
GP,100,9,K,1855.5,48243.0
GP,100,10,K,1974.75,51343.5
GP,100,11,K,2106.75,54775.5
GP,100,12,K,2256.0,58656.0
GP,100,13,K,2420.25,62926.5
GP,100,14,K,2592.0,67392.0
GP,100,15,K,2785.5,72423.0
GP,100,16,K,2985.0,77610.0
GP,100,17,K,3189.75,82933.5
GP,100,18,K,3411.75,88705.5
GP,100,19,K,3645.75,94789.5
GP,100,20,K,3900.0,101400.0
GP,100,21,K,4174.5,108537.0
GP,100,22,K,4470.75,116239.5
GP,100,23,K,4796.25,124702.5
GP,100,24,K,5141.25,133672.5
GP,100,25,K,5526.75,143695.5
GP,100,26,K,5739.0,149214.0
GP,100,27,K,5936.25,154342.5
GP,100,5,L,1506.75,39175.5
GP,100,6,L,1599.0,41574.0
GP,100,7,L,1695.75,44089.5
GP,100,8,L,1807.5,46995.0
GP,100,9,L,1915.5,49803.0
GP,100,10,L,2039.25,53020.5
GP,100,11,L,2175.0,56550.0
GP,100,12,L,2329.5,60567.0
GP,100,13,L,2499.0,64974.0
GP,100,14,L,2676.0,69576.0
GP,100,15,L,2876.25,74782.5
GP,100,16,L,3081.75,80125.5
GP,100,17,L,3293.25,85624.5
GP,100,18,L,3522.75,91591.5
GP,100,19,L,3764.25,97870.5
GP,100,20,L,4026.75,104695.5
GP,100,21,L,4310.25,112066.5
GP,100,22,L,4616.25,120022.5
GP,100,23,L,4952.25,128758.5
GP,100,24,L,5308.5,138021.0
GP,100,25,L,5706.0,148356.0
GP,100,26,L,5925.75,154069.5
GP,100,27,L,6129.0,159354.0
GP,100,5,M,1555.5,40443.0
GP,100,6,M,1650.75,42919.5
GP,100,7,M,1750.5,45513.0
GP,100,8,M,1866.0,48516.0
GP,100,9,M,1977.75,51421.5
GP,100,10,M,2105.25,54736.5
GP,100,11,M,2245.5,58383.0
GP,100,12,M,2405.25,62536.5
GP,100,13,M,2580.0,67080.0
GP,100,14,M,2763.0,71838.0
GP,100,15,M,2970.0,77220.0
GP,100,16,M,3182.25,82738.5
GP,100,17,M,3400.5,88413.0
GP,100,18,M,3637.5,94575.0
GP,100,19,M,3886.5,101049.0
GP,100,20,M,4157.25,108088.5
GP,100,21,M,4450.5,115713.0
GP,100,22,M,4766.25,123922.5
GP,100,23,M,5113.5,132951.0
GP,100,24,M,5481.0,142506.0
GP,100,25,M,5891.25,153172.5
GP,100,26,M,6118.5,159081.0
GP,100,27,M,6328.5,164541.0
GP,100,5,N,1605.75,41749.5
GP,100,6,N,1704.75,44323.5
GP,100,7,N,1807.5,46995.0
GP,100,8,N,1926.75,50095.5
GP,100,9,N,2042.25,53098.5
GP,100,10,N,2173.5,56511.0
GP,100,11,N,2318.25,60274.5
GP,100,12,N,2483.25,64564.5
GP,100,13,N,2664.0,69264.0
GP,100,14,N,2853.0,74178.0
GP,100,15,N,3066.75,79735.5
GP,100,16,N,3285.75,85429.5
GP,100,17,N,3510.75,91279.5
GP,100,18,N,3756.0,97656.0
GP,100,19,N,4012.5,104325.0
GP,100,20,N,4292.25,111598.5
GP,100,21,N,4595.25,119476.5
GP,100,22,N,4921.5,127959.0
GP,100,23,N,5280.0,137280.0
GP,100,24,N,5659.5,147147.0
GP,100,25,N,6082.5,158145.0
GP,100,26,N,6317.25,164248.5
GP,100,27,N,6534.0,169884.0
GP,100,5,O,1658.25,43114.5
GP,100,6,O,1760.25,45766.5
GP,100,7,O,1866.0,48516.0
GP,100,8,O,1989.0,51714.0
GP,100,9,O,2108.25,54814.5
GP,100,10,O,2244.0,58344.0
GP,100,11,O,2393.25,62224.5
GP,100,12,O,2564.25,66670.5
GP,100,13,O,2750.25,71506.5
GP,100,14,O,2946.0,76596.0
GP,100,15,O,3166.5,82329.0
GP,100,16,O,3392.25,88198.5
GP,100,17,O,3624.75,94243.5
GP,100,18,O,3878.25,100834.5
GP,100,19,O,4143.0,107718.0
GP,100,20,O,4431.75,115225.5
GP,100,21,O,4744.5,123357.0
GP,100,22,O,5081.25,132112.5
GP,100,23,O,5451.75,141745.5
GP,100,24,O,5843.25,151924.5
GP,100,25,O,6280.5,163293.0
GP,100,26,O,6522.75,169591.5
GP,100,27,O,6746.25,175402.5
GP,100,5,P,1712.25,44518.5
GP,100,6,P,1817.25,47248.5
GP,100,7,P,1926.75,50095.5
GP,100,8,P,2053.5,53391.0
GP,100,9,P,2176.5,56589.0
GP,100,10,P,2316.75,60235.5
GP,100,11,P,2471.25,64252.5
GP,100,12,P,2647.5,68835.0
GP,100,13,P,2839.5,73827.0
GP,100,14,P,3042.0,79092.0
GP,100,15,P,3269.25,85000.5
GP,100,16,P,3502.5,91065.0
GP,100,17,P,3742.5,97305.0
GP,100,18,P,4004.25,104110.5
GP,100,19,P,4278.0,111228.0
GP,100,20,P,4575.75,118969.5
GP,100,21,P,4899.0,127374.0
GP,100,22,P,5246.25,136402.5
GP,100,23,P,5628.75,146347.5
GP,100,24,P,6033.0,156858.0
GP,100,25,P,6484.5,168597.0
GP,100,26,P,6735.0,175110.0
GP,100,27,P,6965.25,181096.5
GP,100,5,Q,1767.75,45961.5
GP,100,6,Q,1876.5,48789.0
GP,100,7,Q,1989.0,51714.0
GP,100,8,Q,2120.25,55126.5
GP,100,9,Q,2247.0,58422.0
GP,100,10,Q,2391.75,62185.5
GP,100,11,Q,2551.5,66339.0
GP,100,12,Q,2733.75,71077.5
GP,100,13,Q,2931.75,76225.5
GP,100,14,Q,3141.0,81666.0
GP,100,15,Q,3375.75,87769.5
GP,100,16,Q,3616.5,94029.0
GP,100,17,Q,3864.0,100464.0
GP,100,18,Q,4134.75,107503.5
GP,100,19,Q,4416.75,114835.5
GP,100,20,Q,4724.25,122830.5
GP,100,21,Q,5058.0,131508.0
GP,100,22,Q,5416.5,140829.0
GP,100,23,Q,5811.75,151105.5
GP,100,24,Q,6228.75,161947.5
GP,100,25,Q,6695.25,174076.5
GP,100,26,Q,6954.0,180804.0
GP,100,27,Q,7191.75,186985.5
GP,100,5,R,1825.5,47463.0
GP,100,6,R,1937.25,50368.5
GP,100,7,R,2053.5,53391.0
GP,100,8,R,2189.25,56920.5
GP,100,9,R,2319.75,60313.5
GP,100,10,R,2469.75,64213.5
GP,100,11,R,2634.75,68503.5
GP,100,12,R,2822.25,73378.5
GP,100,13,R,3027.0,78702.0
GP,100,14,R,3243.0,84318.0
GP,100,15,R,3485.25,90616.5
GP,100,16,R,3734.25,97090.5
GP,100,17,R,3989.25,103720.5
GP,100,18,R,4269.0,110994.0
GP,100,19,R,4560.0,118560.0
GP,100,20,R,4878.0,126828.0
GP,100,21,R,5222.25,135778.5
GP,100,22,R,5592.75,145411.5
GP,100,23,R,6000.75,156019.5
GP,100,24,R,6431.25,167212.5
GP,100,25,R,6912.75,179731.5
GP,100,26,R,7179.75,186673.5
GP,100,27,R,7425.75,193069.5
GP,100,5,S,1884.75,49003.5
GP,100,6,S,2000.25,52006.5
GP,100,7,S,2120.25,55126.5
GP,100,8,S,2260.5,58773.0
GP,100,9,S,2395.5,62283.0
GP,100,10,S,2550.0,66300.0
GP,100,11,S,2720.25,70726.5
GP,100,12,S,2913.75,75757.5
GP,100,13,S,3125.25,81256.5
GP,100,14,S,3348.75,87067.5
GP,100,15,S,3598.5,93561.0
GP,100,16,S,3855.75,100249.5
GP,100,17,S,4119.0,107094.0
GP,100,18,S,4407.75,114601.5
GP,100,19,S,4708.5,122421.0
GP,100,20,S,5036.25,130942.5
GP,100,21,S,5391.75,140185.5
GP,100,22,S,5774.25,150130.5
GP,100,23,S,6195.75,161089.5
GP,100,24,S,6640.5,172653.0
GP,100,25,S,7137.75,185581.5
GP,100,26,S,7413.0,192738.0
GP,100,27,S,7667.25,199348.5
GP,100,5,T,1946.25,50602.5
GP,100,6,T,2065.5,53703.0
GP,100,7,T,2189.25,56920.5
GP,100,8,T,2334.0,60684.0
GP,100,9,T,2473.5,64311.0
GP,100,10,T,2633.25,68464.5
GP,100,11,T,2808.75,73027.5
GP,100,12,T,3008.25,78214.5
GP,100,13,T,3226.5,83889.0
GP,100,14,T,3457.5,89895.0
GP,100,15,T,3715.5,96603.0
GP,100,16,T,3981.0,103506.0
GP,100,17,T,4252.5,110565.0
GP,100,18,T,4551.0,118326.0
GP,100,19,T,4861.5,126399.0
GP,100,20,T,5199.75,135193.5
GP,100,21,T,5567.25,144748.5
GP,100,22,T,5961.75,155005.5
GP,100,23,T,6396.75,166315.5
GP,100,24,T,6856.5,178269.0
GP,100,25,T,7369.5,191607.0
GP,100,26,T,7653.75,198997.5
GP,100,27,T,7916.25,205822.5
GP,100,5,U,2009.25,52240.5
GP,100,6,U,2133.0,55458.0
GP,100,7,U,2260.5,58773.0
GP,100,8,U,2409.75,62653.5
GP,100,9,U,2553.75,66397.5
GP,100,10,U,2718.75,70687.5
GP,100,11,U,2900.25,75406.5
GP,100,12,U,3105.75,80749.5
GP,100,13,U,3331.5,86619.0
GP,100,14,U,3570.0,92820.0
GP,100,15,U,3836.25,99742.5
GP,100,16,U,4110.75,106879.5
GP,100,17,U,4390.5,114153.0
GP,100,18,U,4698.75,122167.5
GP,100,19,U,5019.75,130513.5
GP,100,20,U,5368.5,139581.0
GP,100,21,U,5748.0,149448.0
GP,100,22,U,6155.25,160036.5
GP,100,23,U,6604.5,171717.0
GP,100,24,U,7079.25,184060.5
GP,100,25,U,7608.75,197827.5
GP,100,26,U,7902.75,205471.5
GP,100,27,U,8173.5,212511.0
GP,100,5,V,2074.5,53937.0
GP,100,6,V,2202.0,57252.0
GP,100,7,V,2334.0,60684.0
GP,100,8,V,2487.75,64681.5
GP,100,9,V,2637.0,68562.0
GP,100,10,V,2807.25,72988.5
GP,100,11,V,2994.75,77863.5
GP,100,12,V,3207.0,83382.0
GP,100,13,V,3439.5,89427.0
GP,100,14,V,3686.25,95842.5
GP,100,15,V,3960.75,102979.5
GP,100,16,V,4244.25,110350.5
GP,100,17,V,4533.0,117858.0
GP,100,18,V,4851.75,126145.5
GP,100,19,V,5183.25,134764.5
GP,100,20,V,5543.25,144124.5
GP,100,21,V,5934.75,154303.5
GP,100,22,V,6355.5,165243.0
GP,100,23,V,6819.0,177294.0
GP,100,24,V,7309.5,190047.0
GP,100,25,V,7856.25,204262.5
GP,100,26,V,8159.25,212140.5
GP,100,27,V,8439.0,219414.0
GP,100,5,W,2142.0,55692.0
GP,100,6,W,2273.25,59104.5
GP,100,7,W,2409.75,62653.5
GP,100,8,W,2568.75,66787.5
GP,100,9,W,2722.5,70785.0
GP,100,10,W,2898.75,75367.5
GP,100,11,W,3092.25,80398.5
GP,100,12,W,3311.25,86092.5
GP,100,13,W,3551.25,92332.5
GP,100,14,W,3806.25,98962.5
GP,100,15,W,4089.75,106333.5
GP,100,16,W,4382.25,113938.5
GP,100,17,W,4680.0,121680.0
GP,100,18,W,5009.25,130240.5
GP,100,19,W,5352.0,139152.0
GP,100,20,W,5723.25,148804.5
GP,100,21,W,6127.5,159315.0
GP,100,22,W,6561.75,170605.5
GP,100,23,W,7040.25,183046.5
GP,100,24,W,7547.25,196228.5
GP,100,25,W,8111.25,210892.5
GP,100,26,W,8424.75,219043.5
GP,100,27,W,8713.5,226551.0
GP,100,5,X,2211.75,57505.5
GP,100,6,X,2347.5,61035.0
GP,100,7,X,2487.75,64681.5
GP,100,8,X,2652.0,68952.0
GP,100,9,X,2811.0,73086.0
GP,100,10,X,2993.25,77824.5
GP,100,11,X,3192.75,83011.5
GP,100,12,X,3418.5,88881.0
GP,100,13,X,3666.75,95335.5
GP,100,14,X,3930.0,102180.0
GP,100,15,X,4222.5,109785.0
GP,100,16,X,4524.75,117643.5
GP,100,17,X,4832.25,125638.5
GP,100,18,X,5172.0,134472.0
GP,100,19,X,5526.0,143676.0
GP,100,20,X,5909.25,153640.5
GP,100,21,X,6327.0,164502.0
GP,100,22,X,6774.75,176143.5
GP,100,23,X,7269.0,188994.0
GP,100,24,X,7792.5,202605.0
GP,100,25,X,8374.5,217737.0
GP,100,26,X,8698.5,226161.0
GP,100,27,X,8997.0,233922.0
GP,100,5,Y,2283.75,59377.5
GP,100,6,Y,2424.0,63024.0
GP,100,7,Y,2568.75,66787.5
GP,100,8,Y,2738.25,71194.5
GP,100,9,Y,2902.5,75465.0
GP,100,10,Y,3090.75,80359.5
GP,100,11,Y,3296.25,85702.5
GP,100,12,Y,3529.5,91767.0
GP,100,13,Y,3786.0,98436.0
GP,100,14,Y,4057.5,105495.0
GP,100,15,Y,4359.75,113353.5
GP,100,16,Y,4671.75,121465.5
GP,100,17,Y,4989.0,129714.0
GP,100,18,Y,5340.0,138840.0
GP,100,19,Y,5705.25,148336.5
GP,100,20,Y,6101.25,158632.5
GP,100,21,Y,6532.5,169845.0
GP,100,22,Y,6995.25,181876.5
GP,100,23,Y,7505.25,195136.5
GP,100,24,Y,8046.0,209196.0
GP,100,25,Y,8646.75,224815.5
GP,100,26,Y,8981.25,233512.5
GP,100,27,Y,9289.5,241527.0
GP,100,5,Z,2358.0,61308.0
GP,100,6,Z,2502.75,65071.5
GP,100,7,Z,2652.0,68952.0
GP,100,8,Z,2827.5,73515.0
GP,100,9,Z,2997.0,77922.0
GP,100,10,Z,3191.25,82972.5
GP,100,11,Z,3403.5,88491.0
GP,100,12,Z,3644.25,94750.5
GP,100,13,Z,3909.0,101634.0
GP,100,14,Z,4189.5,108927.0
GP,100,15,Z,4501.5,117039.0
GP,100,16,Z,4823.25,125404.5
GP,100,17,Z,5151.0,133926.0
GP,100,18,Z,5513.25,143344.5
GP,100,19,Z,5890.5,153153.0
GP,100,20,Z,6299.25,163780.5
GP,100,21,Z,6744.75,175363.5
GP,100,22,Z,7222.5,187785.0
GP,100,23,Z,7749.0,201474.0
GP,100,24,Z,8307.75,216001.5
GP,100,25,Z,8928.0,232128.0
GP,100,26,Z,9273.0,241098.0
GP,100,27,Z,9591.75,249385.5
GP,200,5,A,1138.5,29601.0
GP,200,6,A,1201.5,31239.0
GP,200,7,A,1273.5,33111.0
GP,200,8,A,1345.5,34983.0
GP,200,9,A,1428.75,37147.5
GP,200,10,A,1515.75,39409.5
GP,200,11,A,1612.5,41925.0
GP,200,12,A,1707.75,44401.5
GP,200,13,A,1819.5,47307.0
GP,200,14,A,1941.0,50466.0
GP,200,15,A,2075.25,53956.5
GP,200,16,A,2229.75,57973.5
GP,200,17,A,2387.25,62068.5
GP,200,18,A,2568.75,66787.5
GP,200,19,A,2751.0,71526.0
GP,200,20,A,2940.0,76440.0
GP,200,21,A,3144.75,81763.5
GP,200,22,A,3359.25,87340.5
GP,200,23,A,3591.75,93385.5
GP,200,24,A,3845.25,99976.5
GP,200,25,A,4121.25,107152.5
GP,200,26,A,4274.25,111130.5
GP,200,27,A,4419.75,114913.5
GP,200,5,B,1168.5,30381.0
GP,200,6,B,1236.75,32155.5
GP,200,7,B,1306.5,33969.0
GP,200,8,B,1383.75,35977.5
GP,200,9,B,1473.0,38298.0
GP,200,10,B,1560.0,40560.0
GP,200,11,B,1659.0,43134.0
GP,200,12,B,1761.0,45786.0
GP,200,13,B,1875.0,48750.0
GP,200,14,B,2007.0,52182.0
GP,200,15,B,2153.25,55984.5
GP,200,16,B,2313.0,60138.0
GP,200,17,B,2477.25,64408.5
GP,200,18,B,2659.5,69147.0
GP,200,19,B,2846.25,74002.5
GP,200,20,B,3048.75,79267.5
GP,200,21,B,3260.25,84766.5
GP,200,22,B,3482.25,90538.5
GP,200,23,B,3721.5,96759.0
GP,200,24,B,3990.0,103740.0
GP,200,25,B,4274.25,111130.5
GP,200,26,B,4419.75,114913.5
GP,200,27,B,4566.75,118735.5
GP,200,5,C,1201.5,31239.0
GP,200,6,C,1273.5,33111.0
GP,200,7,C,1345.5,34983.0
GP,200,8,C,1428.75,37147.5
GP,200,9,C,1515.75,39409.5
GP,200,10,C,1612.5,41925.0
GP,200,11,C,1707.75,44401.5
GP,200,12,C,1819.5,47307.0
GP,200,13,C,1941.0,50466.0
GP,200,14,C,2075.25,53956.5
GP,200,15,C,2229.75,57973.5
GP,200,16,C,2387.25,62068.5
GP,200,17,C,2568.75,66787.5
GP,200,18,C,2751.0,71526.0
GP,200,19,C,2940.0,76440.0
GP,200,20,C,3144.75,81763.5
GP,200,21,C,3359.25,87340.5
GP,200,22,C,3591.75,93385.5
GP,200,23,C,3845.25,99976.5
GP,200,24,C,4121.25,107152.5
GP,200,25,C,4419.75,114913.5
GP,200,26,C,4566.75,118735.5
GP,200,27,C,4737.75,123181.5
GP,200,5,D,1236.75,32155.5
GP,200,6,D,1306.5,33969.0
GP,200,7,D,1383.75,35977.5
GP,200,8,D,1473.0,38298.0
GP,200,9,D,1560.0,40560.0
GP,200,10,D,1659.0,43134.0
GP,200,11,D,1761.0,45786.0
GP,200,12,D,1875.0,48750.0
GP,200,13,D,2007.0,52182.0
GP,200,14,D,2153.25,55984.5
GP,200,15,D,2313.0,60138.0
GP,200,16,D,2477.25,64408.5
GP,200,17,D,2659.5,69147.0
GP,200,18,D,2846.25,74002.5
GP,200,19,D,3048.75,79267.5
GP,200,20,D,3260.25,84766.5
GP,200,21,D,3482.25,90538.5
GP,200,22,D,3721.5,96759.0
GP,200,23,D,3990.0,103740.0
GP,200,24,D,4274.25,111130.5
GP,200,25,D,4566.75,118735.5
GP,200,26,D,4737.75,123181.5
GP,200,27,D,4914.0,127764.0
GP,200,5,E,1273.5,33111.0
GP,200,6,E,1345.5,34983.0
GP,200,7,E,1428.75,37147.5
GP,200,8,E,1515.75,39409.5
GP,200,9,E,1612.5,41925.0
GP,200,10,E,1707.75,44401.5
GP,200,11,E,1819.5,47307.0
GP,200,12,E,1941.0,50466.0
GP,200,13,E,2075.25,53956.5
GP,200,14,E,2229.75,57973.5
GP,200,15,E,2387.25,62068.5
GP,200,16,E,2568.75,66787.5
GP,200,17,E,2751.0,71526.0
GP,200,18,E,2940.0,76440.0
GP,200,19,E,3144.75,81763.5
GP,200,20,E,3359.25,87340.5
GP,200,21,E,3591.75,93385.5
GP,200,22,E,3845.25,99976.5
GP,200,23,E,4121.25,107152.5
GP,200,24,E,4419.75,114913.5
GP,200,25,E,4737.75,123181.5
GP,200,26,E,4914.0,127764.0
GP,200,27,E,5094.0,132444.0
GP,200,5,F,1306.5,33969.0
GP,200,6,F,1383.75,35977.5
GP,200,7,F,1473.0,38298.0
GP,200,8,F,1560.0,40560.0
GP,200,9,F,1659.0,43134.0
GP,200,10,F,1761.0,45786.0
GP,200,11,F,1875.0,48750.0
GP,200,12,F,2007.0,52182.0
GP,200,13,F,2153.25,55984.5
GP,200,14,F,2313.0,60138.0
GP,200,15,F,2477.25,64408.5
GP,200,16,F,2659.5,69147.0
GP,200,17,F,2846.25,74002.5
GP,200,18,F,3048.75,79267.5
GP,200,19,F,3260.25,84766.5
GP,200,20,F,3482.25,90538.5
GP,200,21,F,3721.5,96759.0
GP,200,22,F,3990.0,103740.0
GP,200,23,F,4274.25,111130.5
GP,200,24,F,4566.75,118735.5
GP,200,25,F,4914.0,127764.0
GP,200,26,F,5094.0,132444.0
GP,200,27,F,5285.25,137416.5
GP,200,5,G,1345.5,34983.0
GP,200,6,G,1428.75,37147.5
GP,200,7,G,1515.75,39409.5
GP,200,8,G,1612.5,41925.0
GP,200,9,G,1707.75,44401.5
GP,200,10,G,1819.5,47307.0
GP,200,11,G,1941.0,50466.0
GP,200,12,G,2075.25,53956.5
GP,200,13,G,2229.75,57973.5
GP,200,14,G,2387.25,62068.5
GP,200,15,G,2568.75,66787.5
GP,200,16,G,2751.0,71526.0
GP,200,17,G,2940.0,76440.0
GP,200,18,G,3144.75,81763.5
GP,200,19,G,3359.25,87340.5
GP,200,20,G,3591.75,93385.5
GP,200,21,G,3845.25,99976.5
GP,200,22,G,4121.25,107152.5
GP,200,23,G,4419.75,114913.5
GP,200,24,G,4737.75,123181.5
GP,200,25,G,5094.0,132444.0
GP,200,26,G,5285.25,137416.5
GP,200,27,G,5469.75,142213.5
GP,200,5,J,1402.5,36465.0
GP,200,6,J,1487.25,38668.5
GP,200,7,J,1578.0,41028.0
GP,200,8,J,1680.75,43699.5
GP,200,9,J,1779.0,46254.0
GP,200,10,J,1894.5,49257.0
GP,200,11,J,2022.0,52572.0
GP,200,12,J,2163.0,56238.0
GP,200,13,J,2322.0,60372.0
GP,200,14,J,2487.75,64681.5
GP,200,15,J,2673.75,69517.5
GP,200,16,J,2865.0,74490.0
GP,200,17,J,3060.75,79579.5
GP,200,18,J,3274.5,85137.0
GP,200,19,J,3498.75,90967.5
GP,200,20,J,3743.25,97324.5
GP,200,21,J,4006.5,104169.0
GP,200,22,J,4292.25,111598.5
GP,200,23,J,4603.5,119691.0
GP,200,24,J,4934.25,128290.5
GP,200,25,J,5304.75,137923.5
GP,200,26,J,5507.25,143188.5
GP,200,27,J,5697.75,148141.5
GP,200,5,K,1448.25,37654.5
GP,200,6,K,1535.25,39916.5
GP,200,7,K,1629.0,42354.0
GP,200,8,K,1735.5,45123.0
GP,200,9,K,1836.75,47755.5
GP,200,10,K,1956.0,50856.0
GP,200,11,K,2088.0,54288.0
GP,200,12,K,2233.5,58071.0
GP,200,13,K,2397.75,62341.5
GP,200,14,K,2568.75,66787.5
GP,200,15,K,2760.75,71779.5
GP,200,16,K,2958.0,76908.0
GP,200,17,K,3160.5,82173.0
GP,200,18,K,3381.0,87906.0
GP,200,19,K,3612.75,93931.5
GP,200,20,K,3864.75,100483.5
GP,200,21,K,4137.0,107562.0
GP,200,22,K,4431.75,115225.5
GP,200,23,K,4752.75,123571.5
GP,200,24,K,5094.75,132463.5
GP,200,25,K,5477.25,142408.5
GP,200,26,K,5686.5,147849.0
GP,200,27,K,5883.0,152958.0
GP,200,5,L,1495.5,38883.0
GP,200,6,L,1585.5,41223.0
GP,200,7,L,1682.25,43738.5
GP,200,8,L,1791.75,46585.5
GP,200,9,L,1896.75,49315.5
GP,200,10,L,2019.75,52513.5
GP,200,11,L,2155.5,56043.0
GP,200,12,L,2306.25,59962.5
GP,200,13,L,2475.75,64369.5
GP,200,14,L,2652.0,68952.0
GP,200,15,L,2850.75,74119.5
GP,200,16,L,3054.0,79404.0
GP,200,17,L,3263.25,84844.5
GP,200,18,L,3491.25,90772.5
GP,200,19,L,3730.5,96993.0
GP,200,20,L,3990.0,103740.0
GP,200,21,L,4271.25,111052.5
GP,200,22,L,4575.75,118969.5
GP,200,23,L,4907.25,127588.5
GP,200,24,L,5260.5,136773.0
GP,200,25,L,5655.0,147030.0
GP,200,26,L,5871.0,152646.0
GP,200,27,L,6074.25,157930.5
GP,200,5,M,1544.25,40150.5
GP,200,6,M,1637.25,42568.5
GP,200,7,M,1737.0,45162.0
GP,200,8,M,1850.25,48106.5
